@relation MyRelation

@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute x4 numeric
@attribute x5 numeric
@attribute x6 numeric
@attribute y1 numeric
@attribute y2 numeric
@attribute y3 numeric
@attribute y4 numeric
@attribute y5 numeric
@attribute y6 numeric
@attribute z1 numeric
@attribute z2 numeric
@attribute z3 numeric
@attribute z4 numeric
@attribute z5 numeric
@attribute z6 numeric
@attribute or0 numeric
@attribute or1 numeric
@attribute or2 numeric
@attribute or3 numeric
@attribute or4 numeric
@attribute or5 numeric
@attribute or6 numeric
@attribute or7 numeric
@attribute or8 numeric
@attribute att7 {eating,non-eating}

@data
-986.130676,155.135681,-14.512563,19603.007813,11778.400391,10264.605469,-784,392,176,-1432,-120,-208,48.404041,28.444445,30.585859,648,512,384,3,13.508665,8.72331,9.568231,?,13.508665,8.72331,9.568231,?,non-eating
-960.321594,-109.989952,42.934673,3612.339844,19981.394531,4931.304199,-808,184,248,-1168,-416,-144,16.282827,15.030303,23.919191,360,600,392,13,23.682087,2.049002,1.537753,4.569349,23.682087,2.049002,1.537753,4.569349,non-eating
-972.582886,9.005025,-25.969849,759.818176,1374.338379,4389.796875,-904,168,120,-1064,-88,-248,9.252525,8.727273,17.131313,160,256,368,3,9.731791,1.943937,3.11272,3.668119,9.731791,1.943937,3.11272,3.668119,non-eating
-964.301514,-18.251257,-20.904522,800.773987,25218.664063,8329.44043,-888,272,176,-1024,-256,-176,8.202021,8.565657,16.161615,136,528,352,9,16.165577,4.708541,2.001571,?,16.165577,4.708541,2.001571,?,non-eating
-987.497498,173.989944,22.190954,39785.675781,18842.972656,8038.407715,-608,520,240,-1504,-200,-168,57.858585,25.010101,29.575758,896,720,408,2,15.483415,1.832839,8.658127,9.652415,15.483415,1.832839,8.658127,9.652415,non-eating
-978.130676,140.180908,34.010052,31137.845703,20011.84375,8867.373047,-616,440,240,-1472,-288,-184,54.545456,27.959597,30.020203,856,728,424,2,18.467625,12.445858,15.456741,4.258031,18.467625,12.445858,15.456741,4.258031,non-eating
-974.190979,121.487434,63.798996,7024.674805,9746.140625,12555.272461,-744,408,272,-1328,-168,-192,22.868687,19.353535,24.767677,584,576,464,18,16.87454,2.785935,1.100532,?,16.87454,2.785935,1.100532,?,non-eating
-995.497498,158.914566,72.28141,15843.867188,11916.070313,17256.970703,-712,448,400,-1328,-40,-184,37.616161,21.69697,29.010101,616,488,584,4,11.616614,2.335923,3.309546,3.784606,11.616614,2.335923,3.309546,3.784606,non-eating
-981.668335,162.412064,4.78392,17330.085938,10433.262695,13783.220703,-712,448,232,-1456,-136,-200,47.313129,25.09091,28.60606,744,584,432,6,15.369524,2.049002,3.360474,5.492816,15.369524,2.049002,3.360474,5.492816,non-eating
-915.175903,252.020096,75.296486,15643.611328,48946.988281,32523.060547,-608,1072,616,-1240,-72,-160,24.444445,24.929293,30.30303,632,1144,776,3,15.649096,10.303514,9.607294,2.101954,15.649096,10.303514,9.607294,2.101954,non-eating
-976.522583,92.623116,1.366834,122.930237,1791.528076,694.364746,-944,152,80,-1000,-16,-88,6.424242,8.080808,21.575758,56,168,168,19,7.479066,2.335923,0.493478,?,7.479066,2.335923,0.493478,?,non-eating
-973.829163,130.693466,4.864322,75.378784,95.821358,205.390579,-944,160,48,-1000,104,-48,6.020202,5.979798,15.030303,56,56,96,6,8.828916,6.957872,2.549588,?,8.828916,6.957872,2.549588,?,non-eating
-949.083618,-100.387962,84.280937,2447.749023,40410.640625,5636.376953,-840,216,248,-1080,-464,-56,11.758389,11.275167,17.798658,240,680,304,22,25.790596,4.596636,0.941733,?,25.790596,4.596636,0.941733,?,non-eating
-873.728638,-390.834167,133.748749,2037.551392,7666.682617,2095.915039,-784,-112,248,-968,-520,-40,11.191919,11.353536,19.838385,184,408,288,21,32.272903,17.325035,2.440969,?,32.272903,17.325035,2.440969,?,non-eating
-972.462341,77.507538,-12.824121,381.730743,10900.261719,669.620422,-912,184,96,-1016,-160,-72,6.707071,7.919192,17.292929,104,344,168,28,10.068706,1.943937,0.479553,?,10.068706,1.943937,0.479553,?,non-eating
-968.643188,150.793976,-26.974874,431.480743,827.305725,1824.47937,-912,248,120,-1048,72,-192,8.444445,7.676768,19.717173,136,176,312,18,14.196773,5.622081,0.938538,?,14.196773,5.622081,0.938538,?,non-eating
-994.170837,220.743713,-0.241206,40369.609375,20626.757813,5996.547363,-656,520,248,-1456,-80,-200,59.838383,26.464647,26.545454,800,600,448,4,17.050457,4.610649,4.578754,4.919901,17.050457,4.610649,4.578754,4.919901,non-eating
-1003.77887,175.115585,12.422111,29383.027344,29537.472656,8985.598633,-656,504,320,-1424,-136,-144,60.404041,25.454546,29.131313,768,640,464,3,13.782669,3.883409,6.101548,4.303916,13.782669,3.883409,6.101548,4.303916,non-eating
-959.477417,110.914574,-72.160805,19002.804688,21590.412109,16577.914063,-736,416,248,-1344,-224,-368,43.313129,18.989899,27.353535,608,640,616,12,17.892498,4.860805,1.920663,?,17.892498,4.860805,1.920663,?,non-eating
-971.819092,168.603012,-32.201004,17676.136719,5157.452148,17285.455078,-712,312,416,-1368,-16,-264,45.050507,18.747475,31.070707,656,328,680,5,19.901981,10.746833,6.019588,?,19.901981,10.746833,6.019588,?,non-eating
-994.412048,173.306534,0.241206,24255.386719,17020.908203,15919.133789,-648,464,368,-1504,-56,-320,48.323231,20.161615,25.373737,856,520,688,8,15.649096,2.896493,2.088528,4.11043,15.649096,2.896493,2.088528,4.11043,non-eating
-983.959778,114.773872,-32.120602,13065.405273,10590.084961,15542.609375,-752,416,224,-1312,-72,-320,38.222221,17.252525,25.939394,560,488,544,7,21.988583,4.664107,3.58418,6.394853,21.988583,4.664107,3.58418,6.394853,non-eating
-973.145752,147.658295,-25.045227,21983.533203,9914.628906,15747.426758,-672,384,240,-1360,-72,-312,40.808083,18.868687,25.454546,688,456,552,5,11.723862,8.458036,3.973981,?,11.723862,8.458036,3.973981,?,non-eating
-969.124512,204.112457,-34.281124,11939.072266,4167.275391,13834.517578,-744,392,200,-1304,48,-432,32.032257,15,26.096775,560,344,632,10,16.65659,10.679191,2.605375,?,16.65659,10.679191,2.605375,?,non-eating
-699.216064,542.030151,69.748741,125370.789063,97374.039063,34666.101563,112,1184,648,-1520,40,-520,49.333332,38.343433,59.030304,1632,1144,1168,7,79.369598,8.970551,14.74416,27.557249,79.369598,8.970551,14.74416,27.557249,non-eating
-374.136536,890.923706,165.172684,2239.619385,6441.682617,36790.945313,-272,1128,760,-648,664,-184,23.064516,49.451614,86.548386,376,464,944,16,72.33757,64.331352,8.130852,?,72.33757,64.331352,8.130852,?,non-eating
-392.361816,908.100525,88.884422,2236.300293,1764.052124,5303.456543,-232,1064,344,-488,784,-80,18.505051,30.90909,52.404041,256,280,424,27,72.250275,61.178196,4.787287,?,72.250275,61.178196,4.787287,?,non-eating
-435.09549,882.170837,23.19598,6452.753906,3192.731445,9874.097656,-192,1024,288,-560,712,-248,19.515152,28.969696,62.707069,368,312,536,21,76.522621,56.30592,5.88419,?,76.522621,56.30592,5.88419,?,non-eating
-435.052216,887.293152,-37.815262,1848.956787,4051.646729,10271.852539,-320,1088,224,-560,712,-344,23.419355,43.548386,78.935486,240,376,568,20,68.987686,59.760651,6.169596,?,68.987686,59.760651,6.169596,?,non-eating
-753.32666,549.507507,-19.658291,85752.664063,102066.679688,8836.973633,-352,1032,176,-1296,-152,-336,38.222221,34.505051,53.81818,944,1184,512,8,60.692913,5.565554,10.266408,?,60.692913,5.565554,10.266408,?,non-eating
-965.668335,207.879395,-3.296482,7088.244141,4619.298828,5407.745117,-752,392,264,-1272,32,-168,29.69697,15.070707,28.121212,520,360,432,24,17.366344,2.466852,1.096362,3.794555,17.366344,2.466852,1.096362,3.794555,non-eating
-962.814087,213.989944,-7.035176,1179.615234,2383.335938,4733.125,-880,336,136,-1096,104,-208,11.757576,9.010101,18.060606,216,232,344,16,17.206799,9.075234,1.678154,?,17.206799,9.075234,1.678154,?,non-eating
-967.718567,163.618088,31.316584,1174.275879,5001.471191,1743.369019,-880,264,136,-1160,16,-168,9.979798,8.080808,20.323233,280,248,304,16,14.841094,3.936808,1.458341,4.094271,14.841094,3.936808,1.458341,4.094271,non-eating
-962.130676,222.592972,9.728643,664.778076,438.571075,2541.804932,-896,280,144,-1056,168,-112,8.525252,6.909091,16.565657,160,112,256,26,15.420985,11.124728,1.01713,?,15.420985,11.124728,1.01713,?,non-eating
-963.658264,206.11055,20.100502,2808.111084,4516.170898,7125.242188,-864,304,216,-1176,-96,-200,16.363636,10.585858,21.454546,312,400,416,12,17.035742,9.071799,1.979699,?,17.035742,9.071799,1.979699,?,non-eating
-975.477417,159.557785,42.814072,8053.657715,11264.12793,8346.949219,-760,376,256,-1312,-80,-192,30.141415,18.141415,27.191919,552,456,448,8,17.431011,7.26664,2.953888,?,17.431011,7.26664,2.953888,?,non-eating
-971.376892,181.266327,76.984924,6878.56543,12557.179688,12848.076172,-776,384,392,-1216,-112,-320,27.474747,20.565657,29.414141,440,496,712,2,16.11483,8.651818,12.383324,5.277146,16.11483,8.651818,12.383324,5.277146,non-eating
-960.200989,215.959793,45.145729,3245.559326,2025.698853,3736.45874,-792,336,224,-1208,88,-104,17.979797,11.111111,21.131313,416,248,328,31,16.87454,10.232669,0.864912,?,16.87454,10.232669,0.864912,?,non-eating
-968.844238,207.356781,28.180904,4886.178711,4999.98877,9533.947266,-816,368,272,-1208,48,-216,23.313131,15.959596,25.858585,392,320,488,11,16.260204,5.984952,2.212214,?,16.260204,5.984952,2.212214,?,non-eating
-410.251251,770.89447,220.582916,94088.476563,57596.742188,72424.945313,-32,1232,872,-1152,208,-384,24.242424,37.737373,62.060608,1120,1024,1256,6,79.888939,12.108068,18.15699,30.640993,79.888939,12.108068,18.15699,30.640993,non-eating
-437.145721,795.497498,-316.743713,37381.078125,25834.320313,28196.863281,-120,1072,88,-912,224,-720,35.878788,49.010101,76,792,848,808,14,80.807335,54.129635,9.507593,?,80.807335,54.129635,9.507593,?,non-eating
-215.758789,942.43219,-156.060303,3406.811035,2058.092285,9874.014648,-48,1160,224,-344,792,-352,16.323233,21.333334,38.222221,296,368,576,20,82.666702,71.890236,7.397736,?,82.666702,71.890236,7.397736,?,non-eating
-425.929657,852.582886,15.919598,60512.445313,19452.4375,5714.741211,-104,1176,200,-872,600,-208,18.828283,18.424242,25.69697,768,576,408,13,84.03064,37.933414,9.121886,?,84.03064,37.933414,9.121886,?,non-eating
-850.371887,509.869354,-11.296482,392.786285,874.283997,537.926758,-784,608,72,-888,448,-72,7.272727,7.717172,18.181818,104,160,144,53,36.503941,28.83433,1.155681,?,36.503941,28.83433,1.155681,?,non-eating
-865.688416,486.432159,-4.462312,87.690659,136.843903,295.785187,-848,520,40,-888,456,-64,6.10101,7.474748,16.686869,40,64,104,75,31.280712,28.207491,0.774051,?,31.280712,28.207491,0.774051,?,non-eating
-863.919617,483.296478,6.150754,1890.185913,3106.343994,6626.058105,-688,664,264,-1024,320,-192,9.535354,9.737373,20.848484,336,344,456,48,38.656261,21.746435,1.192537,?,38.656261,21.746435,1.192537,?,non-eating
-427.618103,783.276367,156.140701,124764.851563,39337.488281,10848.869141,32,1200,464,-1016,432,-192,17.535353,26.545454,39.555557,1048,768,656,12,90.912254,29.392811,7.916212,?,90.912254,29.392811,7.916212,?,non-eating
3.61809,950.914551,214.311554,9504.742188,4343.388672,15693.945313,360,1256,712,-288,816,-488,17.494949,27.191919,54.707069,648,440,1200,20,106.278954,82.629585,8.422795,?,106.278954,82.629585,8.422795,?,non-eating
-661.587952,401.447235,90.251259,186446.15625,132999.578125,119273.453125,80,1208,1216,-1456,-112,-392,42.949493,38.383839,51.434345,1536,1320,1608,3,86.320526,3.301666,31.229959,26.824829,86.320526,3.301666,31.229959,26.824829,non-eating
-967.903625,67.855423,41.445782,33250.285156,47444.171875,18237.642578,-600,784,416,-1384,-432,-336,51.838711,39,41.645161,784,1216,752,2,6.054846,5.984952,6.019899,0.049411,6.054846,5.984952,6.019899,0.049411,non-eating
-699.216064,520.683411,-286.834167,94138.835938,71836.296875,25970.677734,8,936,120,-1240,-96,-816,41.656567,43.838383,83.63636,1248,1032,936,10,49.010853,21.856556,7.746845,16.419571,49.010853,21.856556,7.746845,16.419571,non-eating
-652.542725,481.929657,-561.206055,24389.433594,23184.945313,39211.105469,-128,864,-8,-1152,104,-1064,51.272728,65.373741,96.202019,1024,760,1056,4,59.625278,43.692242,26.970022,?,59.625278,43.692242,26.970022,?,non-eating
-822.391968,543.477417,-24.924623,1854.00415,5368.289063,10828.392578,-688,712,264,-944,312,-288,22.666666,25.69697,73.21212,256,400,552,31,39.807774,25.591631,2.155438,?,39.807774,25.591631,2.155438,?,non-eating
-730.331665,628.582886,-175.638184,8500.088867,10092.214844,31306.535156,-512,864,208,-928,312,-560,29.616161,39.676769,89.616165,416,552,768,13,50.916782,31.469149,5.929082,?,50.916782,31.469149,5.929082,?,non-eating
-672.120605,653.226135,-303.919586,3070.366455,7292.458496,11302.790039,-504,920,72,-808,384,-568,25.494949,31.111111,66.949493,304,536,640,20,53.224613,39.719475,4.530648,?,53.224613,39.719475,4.530648,?,non-eating
-928.522583,263.959808,-57.527637,23164.214844,16217.526367,35505.371094,-488,680,272,-1368,0,-680,26.505051,18.222221,32.202019,880,680,952,13,55.249077,13.401948,2.651182,7.64614,55.249077,13.401948,2.651182,7.64614,non-eating
-969.085449,181.386932,17.648241,13432.625977,5209.785156,8200.583008,-736,336,184,-1312,-56,-208,39.030304,19.919191,29.818182,576,392,392,5,15.369524,4.316036,4.744971,6.195857,15.369524,4.316036,4.744971,6.195857,non-eating
-962.974854,196.984924,43.015076,588.457092,927.269043,3429.085449,-888,400,216,-1040,128,-56,9.090909,8.040404,18.222221,152,272,272,18,14.771905,10.181738,1.297849,?,14.771905,10.181738,1.297849,?,non-eating
-927.356812,92.663315,22.834171,11562.854492,77815.71875,25238.876953,-640,760,408,-1152,-288,-256,17.979797,19.959597,24.888889,512,1048,664,14,30.681314,3.071867,1.362942,4.855577,30.681314,3.071867,1.362942,4.855577,non-eating
-974.512573,39.638191,-68.462311,535.943176,4355.424316,2336.674316,-912,136,40,-1048,-120,-168,8.282828,9.69697,18.545454,136,256,208,22,11.22295,2.466852,0.50878,?,11.22295,2.466852,0.50878,?,non-eating
-456.964813,792.562805,99.376884,86984.765625,53907.074219,26384.982422,-96,1240,768,-1032,120,-520,25.050505,30.30303,61.737373,936,1120,1288,13,81.262787,37.244389,10.325217,25.430281,81.262787,37.244389,10.325217,25.430281,non-eating
-747.256287,483.33667,53.507538,71517.132813,159992.359375,11470.443359,-264,1176,392,-1296,-256,-304,36.121212,28.444445,30.30303,1032,1432,696,4,56.942135,11.462769,12.760859,16.583727,56.942135,11.462769,12.760859,16.583727,non-eating
-946.572876,1.969849,-91.21608,23317.800781,43108.503906,31445.28125,-720,344,256,-1352,-432,-384,34.909092,21.616161,29.212122,632,776,640,4,31.044392,12.684434,14.396046,?,31.044392,12.684434,14.396046,?,non-eating
-970.216858,193.927704,-32.674698,20922.337891,5523.499023,9880.575195,-648,368,176,-1336,-48,-240,54.322582,22.193548,28.419355,688,416,416,4,20.002132,11.288071,8.412775,?,20.002132,11.288071,8.412775,?,non-eating
-965.708557,155.859299,31.718594,17436.621094,7783.978516,16448.888672,-712,384,312,-1480,-88,-280,41.292931,20.929293,31.838385,768,472,592,5,16.72963,7.819728,4.64495,?,16.72963,7.819728,4.64495,?,non-eating
-831.396973,368.522614,40.643215,95953.421875,89279.390625,20769.847656,-128,1096,600,-1512,-56,-200,49.939392,30.060606,42.949493,1384,1152,800,7,79.44252,9.280823,11.477826,24.777121,79.44252,9.280823,11.477826,24.777121,non-eating
-339.33667,903.195984,206.67337,3952.620361,2653.082031,13620.208008,-152,1144,488,-464,768,-240,16.484848,34.828281,59.797981,312,376,728,22,75.577492,64.376419,6.167816,?,75.577492,64.376419,6.167816,?,non-eating
-355.698486,892.582886,253.10553,1836.439209,3219.679199,8731.78125,-272,1096,456,-480,744,-24,19.959597,41.292931,58.828281,208,352,480,19,74.189667,66.498268,7.093299,?,74.189667,66.498268,7.093299,?,non-eating
-418.452271,851.738708,161.286438,5404.533691,14925.439453,32787.667969,-264,1016,520,-904,216,-328,21.414141,32.969696,57.979797,640,800,848,10,70.86084,63.31168,12.659747,?,70.86084,63.31168,12.659747,?,non-eating
-855.437195,342.874359,249.407028,88037.78125,58826.375,99030.898438,-104,960,1160,-1704,-104,-704,69.616165,78.949493,146.707077,1600,1064,1864,0,0,3.4028234663852886E38,0,0,0,3.4028234663852886E38,0,0,non-eating
-705.005005,470.512573,-209.809052,72742.789063,62935.964844,230838.546875,-128,1272,1024,-1576,-224,-1304,65.010101,86.303032,137.535355,1448,1496,2328,9,58.0793,21.244661,9.300564,?,58.0793,21.244661,9.300564,?,non-eating
-598.150757,431.839203,-665.76886,5613.049805,6760.691895,12874.382813,-400,608,-376,-768,272,-1032,40.686871,46.626263,117.616165,368,336,656,5,53.729187,43.033638,19.160875,?,53.729187,43.033638,19.160875,?,non-eating
-665.487427,135.195984,-696.160828,4156.197754,35681.613281,15260.37207,-456,496,-336,-840,-360,-1200,27.919191,55.353535,115.353539,384,856,864,18,61.178196,43.049469,5.13505,?,61.178196,43.049469,5.13505,?,non-eating
-560.522583,258.572876,-785.849243,3197.505371,5301.460938,18670.949219,-392,440,-368,-720,8,-1112,39.515152,47.474747,154.585861,328,432,744,6,61.887684,49.716213,17.662184,?,61.887684,49.716213,17.662184,?,non-eating
-551.115601,317.185944,-775.437195,2533.323975,4549.612305,16998.482422,-432,496,-56,-664,128,-1088,36.121212,46.222221,145.212128,232,368,1032,5,60.733212,53.545044,22.225,?,60.733212,53.545044,22.225,?,non-eating
-515.175903,361.969849,-780.100525,3043.418457,3780.827393,24886.808594,-368,552,-352,-640,200,-1272,36.161617,47.191917,184.565659,272,352,920,3,60.120815,55.501183,45.990093,?,60.120815,55.501183,45.990093,?,non-eating
-537.487427,354.130646,-773.025146,2860.656494,5069.867188,11770.963867,-392,528,-352,-672,96,-1152,33.535355,42.909092,121.21212,280,432,800,6,62.313087,51.600254,18.26474,?,62.313087,51.600254,18.26474,?,non-eating
-547.738708,308.824127,-772.582886,2207.530518,7536.36377,2976.582764,-432,480,-592,-656,80,-960,14.949495,20.484848,55.030304,224,400,368,28,61.703331,50.086971,3.920363,?,61.703331,50.086971,3.920363,?,non-eating
-573.065308,165.78894,-789.065308,3227.908203,9354.279297,17711.314453,-408,488,-112,-720,-64,-1392,27.797979,48.929295,123.030304,312,552,1280,18,62.496464,51.375057,5.85832,?,62.496464,51.375057,5.85832,?,non-eating
-533.507507,255.798996,-796.060303,2986.916016,8276.324219,18003.972656,-336,424,-456,-680,-48,-1112,28.969696,51.39394,157.57576,344,472,656,7,59.80537,52.016891,15.154387,?,59.80537,52.016891,15.154387,?,non-eating
-558.512573,284.140717,-777.246216,2209.66626,5924.741211,12238.939453,-408,464,-496,-664,64,-1128,32.929295,44.525253,121.656563,256,400,632,10,65.909264,51.60601,11.024486,?,65.909264,51.60601,11.024486,?,non-eating
-514.814087,375.195984,-766.271362,1375.474487,3522.576416,5544.612305,-400,520,-560,-632,224,-952,22.141415,31.39394,82.747475,232,296,392,14,61.852474,53.876064,7.990723,?,61.852474,53.876064,7.990723,?,non-eating
-582.008057,378.152618,-692.016052,14966.826172,10930.820313,25246.013672,-320,592,-376,-784,32,-1176,28.580645,35.225807,99.354836,464,560,800,24,67.836838,39.232265,3.701545,?,67.836838,39.232265,3.701545,?,non-eating
-535.638184,338.412048,-801.045227,4467.29248,20939.623047,22312.310547,-288,784,-240,-736,64,-1208,44.080807,60.202019,175.595963,448,720,968,9,64.404572,52.965347,12.182593,?,64.404572,52.965347,12.182593,?,non-eating
-588.944702,186.693466,-787.417114,2147.227539,7643.943359,15122.304688,-432,504,-520,-704,-80,-1088,27.313131,65.898987,143.15152,272,584,568,6,56.072353,53.135601,17.52924,?,56.072353,53.135601,17.52924,?,non-eating
-636.824097,75.939697,-730.854248,5746.344727,29122.501953,10216.652344,-512,344,-440,-824,-256,-1024,17.818182,35.757576,81.656563,312,600,584,10,57.161869,41.822243,8.89742,?,57.161869,41.822243,8.89742,?,non-eating
-605.467346,112.28141,-781.266357,1273.838745,4158.950195,2795.485107,-520,256,-624,-744,-192,-952,12.525252,19.434343,48.888889,224,448,328,25,57.755714,45.679958,4.106602,?,57.755714,45.679958,4.106602,?,non-eating
-612.020081,24.160805,-753.487427,11293.658203,29281.591797,15792.546875,-368,408,-368,-816,-392,-1064,23.191919,41.131313,102.707069,448,800,696,10,66.49192,41.452068,9.790328,?,66.49192,41.452068,9.790328,?,non-eating
-565.869324,130.251251,-780.422119,5189.484375,45010.183594,23880.126953,-400,472,384,-736,-272,-1312,26.060606,48.202019,133.212128,336,744,1696,14,60.425293,45.092186,7.419344,?,60.425293,45.092186,7.419344,?,non-eating
-461.587952,407.155792,-833.366821,7600.443359,12973.490234,22072.353516,-192,792,-376,-736,96,-1288,48.929295,70.707069,166.303024,544,696,912,5,71.85981,56.442135,25.476885,?,71.85981,56.442135,25.476885,?,non-eating
-472.241211,327.879395,-821.507507,3373.185059,5646.530762,22085.482422,-264,496,-448,-616,136,-1256,37.21212,55.636364,163.959595,352,360,808,4,61.40247,56.895241,31.469933,?,61.40247,56.895241,31.469933,?,non-eating
-483.216095,379.055267,-797.185913,3451.40625,2988.282227,7141.323242,-376,488,-560,-624,224,-1072,19.797979,25.575758,80.767677,248,264,512,19,65.822639,51.839874,6.180198,?,65.822639,51.839874,6.180198,?,non-eating
-453.025116,373.668335,-819.698486,400.983734,464.52179,591.974731,-408,432,-760,-496,304,-880,7.232323,10.343434,22.868687,88,128,120,37,65.403419,60.804104,3.344112,?,65.403419,60.804104,3.344112,?,non-eating
-451.618103,326.753754,-823.959778,4788.782715,17556.105469,15200.698242,-288,576,-400,-600,-24,-1344,26.060606,40.202019,120.808083,312,600,944,21,71.832832,58.0793,5.830727,?,71.832832,58.0793,5.830727,?,non-eating
-455.035187,314.613068,-835.376892,6225.157227,12229.745117,35650.082031,-208,608,-264,-592,56,-1408,39.39394,68.606064,211.111115,384,552,1144,6,67.939117,53.625278,19.404274,?,67.939117,53.625278,19.404274,?,non-eating
-432.844208,382.753754,-833.527649,3663.785889,5871.253906,17768.978516,-248,528,-488,-576,72,-1256,32.727272,47.151516,160.72728,328,456,768,6,63.412998,59.3601,19.649944,?,63.412998,59.3601,19.649944,?,non-eating
-540.582886,172.261307,-804.582886,5651.021973,18756.378906,18211.201172,-280,488,-520,-744,-408,-1256,31.797979,72.969696,137.414139,464,896,736,13,73.810455,45.679958,8.260713,?,73.810455,45.679958,8.260713,?,non-eating
-481.527649,290.814056,-831.316589,4790.541504,11758.352539,29532.277344,-240,592,-432,-648,0,-1376,38.505051,59.39394,197.858582,408,592,944,7,67.400772,55.304028,16.204399,?,67.400772,55.304028,16.204399,?,non-eating
-469.869354,334.190948,-818.21106,4715.603027,6870.894531,25150.636719,-288,536,-368,-616,104,-1392,36.323231,53.252525,186.181824,328,432,1024,10,67.990837,53.213692,11.489379,?,67.990837,53.213692,11.489379,?,non-eating
-482.572876,290.492462,-812.060303,5365.461914,11498.892578,35056.414063,-240,568,-360,-672,-8,-1392,39.151516,74.020203,228.282822,432,576,1032,7,76.158569,55.200298,17.180601,?,76.158569,55.200298,17.180601,?,non-eating
-506.412048,265.085419,-828.66333,4319.660156,9445.927734,28820.765625,-264,512,-392,-648,16,-1400,41.979797,68.040405,179.919189,384,496,1008,8,63.857403,51.828274,14.078498,?,63.857403,51.828274,14.078498,?,non-eating
-516.783936,229.708542,-800.482422,5031.376953,16338.964844,40395.367188,-264,752,120,-680,-64,-1440,48.969696,91.272728,208.84848,416,816,1560,4,62.75441,53.077736,31.818634,?,62.75441,53.077736,31.818634,?,non-eating
-479.477386,280.281403,-821.507507,4555.045898,13409.862305,35912.023438,-248,560,-408,-640,-88,-1384,41.979797,77.898987,216.242432,392,648,976,6,61.769798,58.574688,19.08112,?,61.769798,58.574688,19.08112,?,non-eating
-554.331665,183.798996,-794.090454,6505.063965,20826.142578,28605.558594,-272,584,-8,-712,-264,-1232,42.909092,81.333336,173.090912,440,848,1224,6,60.422199,49.573093,17.683903,?,60.422199,49.573093,17.683903,?,non-eating
-501.708557,292.944733,-809.608032,5588.253906,11959.261719,23621.136719,-288,584,-328,-712,-88,-1440,33.414143,68.606064,161.818176,424,672,1112,8,67.307716,54.35305,14.160758,?,67.307716,54.35305,14.160758,?,non-eating
-571.376892,124.020103,-798.67334,4765.258301,15975.352539,20637.580078,-368,352,-448,-744,-216,-1360,34.949493,70.020203,171.434341,376,568,912,6,60.425293,48.317604,17.190424,?,60.425293,48.317604,17.190424,?,non-eating
-669.386963,143.678391,-688.763794,46443.855469,11853.470703,71876.9375,-392,472,152,-1712,-144,-1128,41.898991,49.898991,124.646461,1320,616,1280,7,56.623581,50.28735,14.816932,?,56.623581,50.28735,14.816932,?,non-eating
-969.608032,213.467331,-71.035179,10196.676758,5565.757813,7232.356934,-728,488,160,-1344,40,-312,32.969696,17.575758,24.161615,616,448,472,6,19.674143,8.567611,4.567252,6.840631,19.674143,8.567611,4.567252,6.840631,non-eating
-961.849243,190.99498,-85.668343,527.965576,749.850159,712.111633,-912,336,-16,-1112,128,-184,8.606061,7.474748,15.878788,200,208,168,18,13.71476,11.398751,1.354129,?,13.71476,11.398751,1.354129,?,non-eating
-917.306519,340.743713,-95.155777,12167.895508,41600.660156,19027,-504,912,520,-1144,120,-440,22.707071,25.818182,54.464645,640,792,960,13,55.879574,12.933963,3.669955,?,55.879574,12.933963,3.669955,?,non-eating
-829.065308,370.21106,46.311558,118510.59375,46687.597656,35376.203125,-40,968,992,-1736,200,-984,27.191919,26.464647,53.737373,1696,768,1976,20,15.403126,11.616614,1.33907,?,15.403126,11.616614,1.33907,?,non-eating
-958.753784,233.32663,30.150753,130.59375,277.829712,474.300476,-928,288,112,-984,200,-40,5.69697,6.747475,15.272727,56,88,152,34,15.420985,12.065097,0.816893,?,15.420985,12.065097,0.816893,?,non-eating
-830.150757,384.804016,52.462311,71747.039063,56372.375,18859.019531,-184,976,824,-1040,208,-120,14.222222,19.474747,34.343433,856,768,944,20,42.097237,13.440106,1.533147,?,42.097237,13.440106,1.533147,?,non-eating
-651.77887,589.869324,317.869354,51587.796875,30577.4375,38656.273438,-272,880,800,-1216,272,-96,25.171717,31.717173,59.111111,944,608,896,5,72.346283,25.897528,21.12674,?,72.346283,25.897528,21.12674,?,non-eating
-953.648254,252.060303,-26.974874,3074.07251,3831.515381,6705.287109,-776,384,120,-1224,-128,-496,16.888889,12.565657,22.464647,448,512,616,22,18.546789,13.561382,1.42166,?,18.546789,13.561382,1.42166,?,non-eating
-956.944702,252.864319,-2.050251,759.943787,1724.584229,3042.23999,-864,320,120,-1024,88,-264,8.444445,9.414142,16.929293,160,232,384,35,17.98864,8.309558,0.834669,?,17.98864,8.309558,0.834669,?,non-eating
-953.809021,247.758789,-12.462312,357.860809,470.571747,559.542786,-896,288,56,-1024,168,-72,10.585858,6.666667,18.101009,128,120,128,25,16.285326,12.142323,1.138247,?,16.285326,12.142323,1.138247,?,non-eating
-953.809021,241.487442,-4.462312,78.58239,176.523773,271.865997,-920,264,48,-976,200,-64,6.10101,5.212121,16.282827,56,64,112,18,15.403126,13.477822,1.536653,?,15.403126,13.477822,1.536653,?,non-eating
-956.743713,233.447235,-15.155779,529.473145,2343.915283,1845.909912,-888,392,56,-1016,136,-264,8.40404,8.848485,19.232323,128,256,320,24,22.672901,8.970551,1.129979,?,22.672901,8.970551,1.129979,?,non-eating
